web-scraper-order,web-scraper-start-url,titulo,precio
1618362498-923,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Queretaro Casa en Venta Jurica,"$8,500,000"
1618362589-1057,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Casa - Jurica,"$16,500,000"
1618362603-1086,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,CASA DE CAMPO DE1 NIVEL CONDOMINIO A 15 MIN DE JURIQUILLA QUERETARO EN VENTA,"$4,500,000"
1618362498-921,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en Venta Jurica con Alberca Hermosa muy amplia,"$11,000,000"
1618362498-901,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,VENTA DE CASA EN REGENCY JURICA,"$21,500,000"
1618362478-896,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Lujosa casa en Jurica de 505 mts2 y 5 dormitorios! RCS,"$16,500,000"
1618362498-924,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,"Casa sola en Venta, en Jurica, Querétaro","$13,500,000"
1618362573-1023,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,KL / ¡OPORTUNIDAD! CASA VENTA JURICA (3 casas en 1).,"$9,500,000"
1618362540-962,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Jurica casa con excelente estado de conservación y 235 mts2! RCS,"$3,320,000"
1618362478-876,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa lujosa en Jurica de 5 dormitorios y 505 mts2! RAHH,"$16,500,000"
1618362446-826,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Residencia en Jurica en Venta,"$18,850,000"
1618362412-758,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en venta Jurica 3 habitaciones JGCC,"$6,200,000"
1618362573-1032,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,VENTA DE CASA EN JURICA,"$9,800,000"
1618362557-1015,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,"VENTA DE CASA Y LOFT , JURICA, QUERÉTARO","$11,350,000"
1618362430-781,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,"CASA EN VENTA EN JURICA CON 4 RECÁMARAS, BUNGALOW, AMPLIO TERRENO","$11,300,000"
1618362520-941,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,"ARCO DE PIEDRA. Espectacular, 4 rec, 4 baños, terraza, jardín. Vig 24 hrs","$8,500,000"
1618362589-1053,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Jurica - Estrena casa. Residencial con amenidades...,"$2,877,133"
1618362589-1047,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Casa en Venta Jurica,"$8,300,000"
1618362540-985,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,CASA EN JURICA QUERETARO,"$6,900,000"
1618362446-830,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Jurica casa con excelente estado de conversación y 235 mts2! RAHH,"$3,320,000"
1618362446-820,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Casa con espacios funcionales en Jurica de 235 mts2! RCS,"$3,320,000"
1618362430-794,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,Venta Casa Duplex en Jurica Queretaro,"$3,320,000"
1618362520-949,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,VENTA CASA ARCO DE PIEDRA JURICA,"$6,200,000"
1618362498-902,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Venta de Casa en arcos de piedra Jurica 3 recamaras cuarto de servicio,"$6,200,000"
1618362603-1083,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,"Casa en Jurica de 610 mts2, 5 dormitorios con baño y amplio jardín ATC 20-2035","$11,350,000"
1618362461-854,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en venta Jurica 5 habitaciones JGCC,"$11,350,000"
1618362589-1063,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,¡¡ HERMOSA CASA EN VENTA CON RECAMARA EN PLANTA BAJA EN JURICA !!,"$5,300,000"
1618362461-859,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en venta en Jurica OFP 20 3386,"$6,200,000"
1618362540-977,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa en venta Jurica 3 habitaciones JGCC,"$6,200,000"
1618362618-1120,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,Hermosa residencia en Jurica,"$9,700,000"
1618362557-998,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en venta en Jurica AQC,"$6,200,000"
1618362520-939,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000"
1618362446-821,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,"Casa Nueva en Arco de Piedra, Exclusiva Privada por Antea, terreno 280m","$7,300,000"
1618362520-951,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,"Casa en Jurica de 3 dormitorios, principal con su baño completo! RCS","$3,320,000"
1618362603-1091,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Venta de amplia Residencia de 5 recamaras en Fraccionamiento Jurica,"$5,250,000"
1618362589-1073,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,"Casa de un Piso, con amplio jardín, en Jurica, Queretaro.","$7,300,000"
1618362589-1074,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,"VENTA CASA ¡¡ HERMOSA JURICA QUERETARO, BELLA Y TRANQUILA C.","$2,253,500"
1618362430-805,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,Casa en Venta en Jurica Querétaro,"$13,000,000"
1618362430-793,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,CASA EN VENTA EN JURICA RECAMARA EN PLANTRA BAJA,"$6,500,000"
1618362446-817,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,"CASA EN VENTA EN JURICA, 3 RECAMARAS, 3.5 BAÑOS, ALBERCA PROPIA","$19,000,000"
1618362446-835,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,CASA EN VENTA EN ARCO DE PIEDRA JURICA  QUERÉTARO EN FRACC. PRIVADO,"$8,000,000"
1618362412-749,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Venta de casa en jurica,"$10,500,000"
1618362540-958,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa remodelada en Jurica de 445 mts2 y 3 dormitorios! RAHH 20-1718,"$13,500,000"
1618362478-868,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000"
1618362573-1042,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"Casa con alberca en Venta en Fraccionamiento Jurica, Querétaro","$12,200,000"
1618362412-751,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000"
1618362589-1065,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,"Magnífica Residencia en venta en Fraccionamiento Jurica, Querétaro. Proyecto arquitec...","$32,500,000"
1618362520-937,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,"Casa en Venta en Jurica, Queretaro","$5,300,000"
1618362412-762,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,"CASA EN VENTA EN ARCO DE PIEDRA, JURICA","$6,200,000"
1618362461-840,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en venta en calle cerrada,"$11,350,000"
1618362540-957,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,"CASA TRES HABITACIONES TRES BAÑOS, JURICA QUERETARO","$2,870,000"
1618362603-1079,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,"CASA en venta con jardin y cuarto de servicio en privada, en JURICA Queretaro","$5,500,000"
1618362461-858,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Jurica casa de 5 recamaras cada una con su baño!,"$11,350,000"
1618362498-914,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en venta con acabados de lujo,"$13,500,000"
1618362520-938,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,RESIDENCIA JURICA CON ALBERCA MUY AMPLIA E ILUMINADA 5 REC Y JARDÍN,"$8,500,000"
1618362446-832,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Jurica casa de 3 niveles en exclusivo condominio!,"$3,894,830"
1618362430-787,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,"CASA EN VENTA EN ARCO DE PIEDRA, JURICA","$6,200,000"
1618362520-940,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en venta Jurica 3 habitaciones JGCC,"$3,320,000"
1618362618-1127,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,CASA EN VENTA JURICA,"$6,900,000"
1618362478-867,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa con acabados de lujo en Jurica de 3 dormitorios y 445 mts2! RAHQRO,"$13,500,000"
1618362446-812,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Hermosa Casa  de una planta,"$8,500,000"
1618362461-842,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Jurica lujosa casa con espectacular doble altura! RAHH,"$16,500,000"
1618362603-1081,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Excelente oportunidad,"$2,253,500"
1618362478-870,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 3 habitaciones JGCC,"$13,500,000"
1618362573-1041,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,Jurica - Casa amueblada y remodelada con acabados de primera,"$13,500,000"
1618362603-1102,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Jurica - Casa para VENTA en exclusivo residencial.,"$6,200,000"
1618362540-979,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa en Jurica de 3 dormitorios con espacios funcionales! RCS 20-989,"$3,320,000"
1618362461-838,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en venta Jurica 3 habitaciones JGCC,"$6,200,000"
1618362430-788,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,"Residencia PREMIUM en JURICA, T.525 m² - C.450 m² - 3 Recámaras, 4 Baños, Jardín","$8,600,000"
1618362520-955,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Jurica casa con espectacular doble altura y 505 mts2! RCS,"$16,500,000"
1618362603-1096,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Venta de amplia Residencia de 5 recamaras en Fraccionamiento Jurica,"$5,990,000"
1618362430-786,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,OPORTUNIDAD Casa de Una Planta Paseo Jurica,"$9,000,000"
1618362412-750,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,"Preciosa Residencia en JURICA, Alberca Propia, Jardín y Gym, Dobles Alturas..","$12,500,000"
1618362540-984,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa en Jurica de 3 dormitorios y 235 mts2! RCS 19-1835,"$3,320,000"
1618362557-1016,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en Fraccionamiento Jurica,"$5,980,000"
1618362618-1107,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,CASA EN VENTA EN JURICA DE UN NIVEL CON ALBERCA,"$15,000,000"
1618362557-1001,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Vacaciones Para Tu familia En Tu Propia Casa,"$15,500,000"
1618362603-1085,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,VENTA DE  CASA EN JURICA,"$8,500,000"
1618362603-1104,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,En Venta Casa en Arcos de Piedra 3 Recamaras con Baños y Cuarto de Servicio,"$6,200,000"
1618362573-1025,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"Casa en Venta en Colonia Jurica Queretaro, un Nivel","$13,000,000"
1618362618-1121,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,Casa en residencial con vigilancia 24/7 de 750 mts2 en Jurica! JGJ,"$11,350,000"
1618362478-888,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,"Casa en condominio en Venta, en Jurica, Querétaro","$11,350,000"
1618362498-917,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,"Casa con Control de Acceso y Alberca - Venta, Jurica","$11,350,000"
1618362589-1054,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,CASA EN REMATE JURICA,"$5,750,000"
1618362412-756,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,RESIDENCIA EN VENTA EN EL CLUB REGENCY JURICA CON AMPLIOS ESPACIOS DISEÑO UNICO,"$21,500,000"
1618362478-884,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa remodelada en Jurica de 3 dormitorios y 445 mts2! RAHQRO,"$13,500,000"
1618362557-993,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,CASA EN VENTA CON DOS LOCALES COMERCIALES EN JURIQUILLA,"$4,950,000"
1618362589-1056,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Jurica casa de 235 mts2 y excelente estado de conservación!,"$3,320,000"
1618362618-1136,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,"Venta de residencia Duplex Jurica con cuarto de servicio, en Queretaro","$3,170,000"
1618362478-893,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 5 habitaciones JGCC,"$11,350,000"
1618362498-899,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000"
1618362498-918,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en Venta en Jurica,"$4,950,000"
1618362540-965,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Jurica acogedor casa de 3 recamaras y 235 mts2! RCS,"$3,320,000"
1618362412-748,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en venta en Jurica 20-3386 NC,"$6,200,007"
1618362461-845,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,"Casa sola en Venta, en Jurica, Querétaro","$13,500,000"
1618362430-782,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,RESIDENCIA EN VENTA EN JURICA QUERÉTARO,"$36,000,000"
1618362412-775,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en Fraccionamiento Jurica,"$5,980,000"
1618362520-928,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en venta en Jurica 3 recamaras con cuarto de servicio jardin amplio  YCC,"$6,200,000"
1618362446-824,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,"Casa tipo hacienda en Jurica Querétaro, proyecto de José Luis Becerra con 950 m² de c...","$23,000,000"
1618362461-846,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en Venta Regency Jurica,"$14,250,000"
1618362498-907,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en venta Jurica 3 habitaciones JGCC,"$3,320,000"
1618362589-1058,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Casa en Venta en Jurica Queretaro con espacios exclusivos ecológicos y jardin,"$11,300,000"
1618362412-757,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,"Casa de 505 Mts2 en Jurica Lujosa, 5 Dormitorios y Alberca! Rahqro","$16,500,000"
1618362603-1095,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,BONITA CASA DE UNA PLANTA EN VENTA EN JURICA!!,"$5,500,000"
1618362589-1049,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Hermosa casa en venta en Jurica 3 recamaras y cuarto de servicio YCC,"$6,200,000"
1618362430-796,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,Casa en venta Jurica 3 habitaciones JGCC,"$6,200,000"
1618362461-863,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Venta de Amplia Casa con Recámara en Planta Baja - Jurica,"$16,500,000"
1618362498-919,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Jurica Residencia en venta con amplios espacios y alberca 610 mts2,"$11,350,000"
1618362446-833,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Villa en Venta en el Club Regency Jurica Queretaro,"$21,500,000"
1618362461-855,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000"
1618362498-905,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Residencia En Venta,"$12,750,000"
1618362540-983,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,"Casa en venta de una planta en El Fracc Jurica, Qro. Oportunidad","$8,500,000"
1618362520-933,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en venta Jurica 3 habitaciones JRH,"$6,200,000"
1618362498-900,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,RESIDENCIA UN NIVEL ZONA ARBOLADA,"$7,300,000"
1618362461-862,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Jurica casa remodelada de 3 recamaras y 445 mts2! JGJ,"$13,500,000"
1618362603-1106,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Propiedad de Lujo con amplio y hermoso jardín en Fraccionamiento Jurica,"$9,990,000"
1618362618-1110,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,Venta Moderna Casa en Arco de Piedra con Gran Plusvalía,"$6,200,000"
1618362498-926,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,EXCELENTE CASA HABITACIONAL JURICA QUERETARO,"$6,738,000"
1618362430-804,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,CASA EN VENTA QUERETARO. JURICA.ARCO DE PIEDRA,"$7,500,000"
1618362412-752,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en Jurica de 2 dormitorios y 235 mts2! RCS 20-989,"$3,320,000"
1618362461-849,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en Venta. Jurica. FVR,"$6,200,000"
1618362540-964,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,"Casa en Venta en Jurica, Queretaro con recamara en PB y cuarto de servicio","$12,500,000"
1618362557-991,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en Venta a estrenar 3 recamaras en San Miguel excelente oportunidad,"$1,125,000"
1618362446-823,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Lind Casa de Un Nivel en Jurica,"$14,000,000"
1618362430-780,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,En venta hermosa casa de 4 recamaras y 5 baños en jurica de 315 mts2  jpc,"$6,700,000"
1618362478-889,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,"Casa en venta den Querétaro. Jurica. $7,350,000 ID:","$7,350,000"
1618362573-1031,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"Hermosa casa en venta en Jurica, Querétaro","$12,800,000"
1618362498-916,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000"
1618362557-995,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en venta en Arco de piedra jurica 3 recamaras cuarto de servicio YCC,"$6,200,000"
1618362446-816,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Casa En Venta En Jurica,"$13,000,000"
1618362520-948,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en Jurica en cerrada con vigilancia y 610 mts2! RAHQRO,"$11,350,000"
1618362573-1034,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"T. 289 m2 y C. 310 m2. 3 recámaras, 3.5 baños, estudio, bodega. vig 24 hrs","$7,450,000"
1618362430-803,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,JURICA CAMPESTRE FRENTE A NUEVO PARQUE,"$8,500,000"
1618362540-973,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa en calle cerrada con vigilancia en Jurica de 610 mts2! RCS 19-2172,"$11,350,000"
1618362520-930,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa amplia en venta de un nivel con alberca en Jurica,"$8,500,000"
1618362446-829,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Casa en Jurica,"$9,800,000"
1618362557-1014,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en Jurica,"$11,900,000"
1618362540-968,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,CASA EN VENTA  EN JURICA ¡,"$8,500,000"
1618362446-811,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,"Venta de casa de una planta en Jurica Campestre, Querétaro. T 1.100m2 C 386 m2","$12,500,000"
1618362573-1033,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,Casas en Venta en Fraccionamiento Jurica *,"$5,850,000"
1618362520-946,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en venta Jurica JGCC,"$16,500,000"
1618362498-911,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa lujosa en Jurica de 4 recamaras más estudio! RAHH 20-805,"$16,500,000"
1618362478-890,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000"
1618362430-801,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,"ARCO DE PIEDRA. Hermosa, T. 279m2, C. 324m2. 4 rec, 4 baños. Vig, 24 hrs","$7,300,000"
1618362557-1005,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,"Casa sola en Venta, en Jurica, Querétaro","$8,500,000"
1618362540-970,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Venta casa de 1 piso en Jurica,"$8,800,000"
1618362461-852,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en Jurica de 4 dormitorios más estudio! ATC 20-805,"$16,500,000"
1618362446-825,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Se Vende Casa de 400 Mts2 Con 4 Recamaras y 3 Baños Con Bello Jardin. Jpc,"$7,900,000"
1618362603-1089,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,CASA EN VENTA EN JURICA QUERÉTARO,"$12,500,000"
1618362446-836,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,"ESTUPENDA CASA EN VENTA EN JURICA REMODELADA, QUERETARO","$10,900,000"
