web-scraper-order,web-scraper-start-url,titulo,precio
1618362377-709,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-sale/?page=1,"CASA EN VENTA 3 NIVELES ALBERCA EN CENTRO SUR , QUERETARO","$5,990,000"
1618363865-4687,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=3,Q-700-FR  Atia Juriquilla,"$2,970,000"
1618363016-1819,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=29,Hermosa casa en venta en el Refugio AQC,"$3,500,000"
1618363526-3330,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=48,CASA EN VENTA EN JURIQUILLA QUERÉTARO,"$6,390,000"
1618363699-3994,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=26,VENTA CASAS - JURIQUILLA - QUERETARO,"$3,200,000"
1618362520-945,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Se Vende Casa en Jurica de 5 Recamaras Mas Servicio y Bella Alberca Jpc,"$11,350,000"
1618363045-1869,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=27,CASA EN VENTA DENTRO DEL REFUGIO,"$3,640,000"
1618363275-2407,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=9,El Refugio - Casa a Pie de Calle. Amplios Espacios,"$3,390,000"
1618363300-2508,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=6,Casa en zona premium del Refugio de 2 niveles! GOC 19-2128,"$2,120,000"
1618363655-3804,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=32,CASA DE 3 RECAMARAS EN SAN ISIDRO JURIQUILLA   #20-2183,"$2,590,000"
1618363178-2149,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=18,Casa en venta El Refugio 3 habitaciones AVH,"$2,130,000"
1618363291-2475,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=7,Casa en El Refugio con doble anillo de seguridad y Roof Garden! RAHQRO,"$3,150,000"
1618363178-2129,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=18,LA CIMA-EL REFUGIO Casa en venta con amplios espacios 3 recamaras 21-46,"$3,500,000"
1618363699-3985,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=26,"Casa en condominio en Venta, en Juriquilla, Querétaro","$2,600,000"
1618363713-4068,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=24,VENTA CASA CON USO DE SUELO COMERCIAL EN JURIQUILLA,"$4,500,000"
1618363617-3679,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=37,CASA EN VENTA EN JURIQUILLA QUERÉTARO,"$9,500,000"
1618363016-1810,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=29,Casa Ubicada en Zona Privilegiada de Querétaro Con 3 Dormitorios! Rahqro,"$3,587,200"
1618363786-4353,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=14,CASA NUEVA EN VENTA EN LOS ALTOS JURIQUILLA ZENIT,"$3,650,000"
1618362806-1435,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=2,"Preciosa Casa en Milenio III, Roof Garden con Hermosa Vista, Equipada, 3 Recs..","$3,590,000"
1618363259-2353,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=11,Casas en Venta en Fraccionamiento el Refugio,"$3,200,000"
1618363370-2804,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=6,Casa en esquina de 4 dormitorios en El Mirador y 311 mts2! GOC,"$5,000,000"
1618363072-1929,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=25,Venta de Casa residencial el refugio en Querétaro,"$3,590,000"
1618363327-2627,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=2,"Se Vende Residencia de Autor en El Refugio, Roof Garden, Gran Jardín, SUPER LUJO","$5,290,000"
1618363837-4559,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=7,VENTA CASA EN CUMBRES DE JURIQUILLA 3 RECAMARAS 3 BAÑOS,"$2,495,000"
1618362234-316,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=11,Casa en venta Cumbres del Lago 2 habitaciones JGCC,"$2,704,000"
1618362241-348,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=10,Casa en Cumbres del Lago de 425 mts2 y 4 dormitorios con su baño! RAHQRO,"$7,950,000"
1618362675-1208,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=10,Casa en venta de 3 recamaras y roof gaden en jardines de queretaro muy amplia,"$3,980,000"
1618363684-3949,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=28,Altos de Juriquilla casa de 3 recamaras y 196 mts2!,"$3,290,000"
1618363316-2560,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=4,"CASA EN VENTA DE UN NIVEL  EN EL REFUGIO, QUERETARO","$1,950,000"
1618363519-3293,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=49,Casa en venta Juriquilla 3 habitaciones JGCC,"$13,500,000"
1618363865-4699,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=3,"CASA EN VENTA, SAN ISIDRO JURIQUILLA, ARBOLEDAS III, MODEL SANGIOVESE QUERETARO","$2,065,000"
1618363858-4643,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=4,Casa en Venta en Villas del Meson,"$4,900,000"
1618362412-769,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en residencial cerrada con vigilancia de 610 mts2! RCS,"$11,350,000"
1618362925-1664,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=34,Excelente Casa,"$4,490,000"
1618363655-3808,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=32,Juriquilla casa con espectacular vista y 730 mts2! RAHH,"$17,000,000"
1618362311-515,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=4,VENTA DE CASA EN CUMBRES DEL LAGO,"$3,200,000"
1618363713-4041,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=24,"Juriquilla,  Casa Duplex en Venta..","$2,350,000"
1618362589-1055,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,"Casa en Venta en  Jurica, Querétaro de una planta, remodelada con 3 recamaras","$5,500,000"
1618362557-987,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,"Casa en Venta en Arco de Piedra, Jurica, Queretaro","$6,200,000"
1618363640-3760,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=34,Casa en venta Juriquilla 3 habitaciones JGCC,"$19,500,000"
1618363584-3570,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=40,ESTRENA HERMOSA CASA EN ALTOS JURIQUILLA,"$3,954,000"
1618362789-1421,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=3,Casa en venta en Milenio 3a. Sección,"$2,850,000"
1618363085-1964,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=24,Casa en El Refugio,"$4,900,000"
1618362227-287,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=12,Amplia casa en Cumbre del Lago de 425 mts2 y 3 niveles! RAHQRO,"$7,950,000"
1618363749-4204,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=19,Venta casa Gran Reserva Preserve Juriquilla,"$2,635,000"
1618363240-2290,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=13,Gran Casa en Venta. El Refugio,"$3,150,000"
1618363259-2356,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=11,HERMOSA CASA EN FRACCIONAMIENTO EL REFUGIO QUERETARO,"$2,600,000"
1618362190-122,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=17,"Casa sola en Venta, en Cumbres del Lago, Querétaro","$4,950,000"
1618362733-1322,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=6,CASA EN VENTA CONJUNTO CON VIGILANCIA Y AMENIDADES,"$5,500,000"
1618363284-2437,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=8,"*FRACCIONAMIENTO EL REFUGIO EN QUERÉTARO, HERMOSA CASA EN VENTA","$2,200,000"
1618362838-1517,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=39,Casa en Venta Paseo San Junipero,"$1,958,000"
1618363532-3375,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=47,"Vive en Juriquilla, San Isidro, 3 Recamaras, Jardín, Alberca, Vestidor, Lujo","$1,945,000"
1618363720-4078,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=23,Casa en Juriquilla de 3 dormitorios y 525 mts2! RAHQRO 20-815,"$10,900,000"
1618363872-4712,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=2,HERMOSA CASA NUEVA EN ESQUINA FRACC ALTOS JURIQUILLA,"$3,689,000"
1618363348-2720,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=9,Casa en Venta de 3 niveles GGV#21-1981,"$1,950,000"
1618363178-2127,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=18,"Estrena Casa en La Sierra Residencial, El Refugio, 3 Recamaras, Estudio, Alberca","$3,190,749"
1618363316-2544,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=4,"CASA 3 RECAMARAS C/BAÑO PRIVADO C/U, EL REFUGIO QRO CMC #20-2687","$3,200,000"
1618363625-3695,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=36,Juriquilla. Venta de Casa Equipada con Control de Acceso,"$4,350,000"
1618363749-4193,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=19,LOMAS de Juriquilla 3 Recamaras con baño cada una,"$5,800,000"
1618363356-2733,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=8,Venta. Estrena Casa con Vigilancia Para Entrega Inmediata en El Mirador,"$2,015,603"
1618363308-2523,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=5,"Casa en El Refugio de 3 dormitorios, 142 mts2 y exclusivas amenidades! RAHQRO","$2,200,000"
1618363119-2009,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=22,"Casa de 3 Recámaras y Estudio a Pie de Calle, Venta - El Refugio","$3,400,000"
1618363625-3705,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=36,Mattía Residencial cuenta con las características ideales para el estilo de vida que ...,"$2,257,000"
1618362985-1744,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=31,Casa en venta El Refugio 3 habitaciones JRH,"$3,590,000"
1618362184-102,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=18,"CUMBRES DEL LAGO, MX CONTEMPORÁNEO, GRAN UBICACIÓN Y AMPLIA CON DEPA INDEPENDIEN","$4,790,000"
1618363203-2205,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=16,"KL/ ESTRENA CASA EN REFUGIO, DENTRO DE  PRIVADA, 3 RECAMARAS.","$2,700,000"
1618363362-2774,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=7,Casa en venta El Mirador 4 habitaciones YCC,"$5,000,000"
1618362589-1072,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Venta casa de un nivel con 3 recamaras en Fraccionamiento Jurica,"$5,390,000"
1618363362-2757,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=7,Casa en venta El Mirador 3 habitaciones YCC,"$2,400,000"
1618362806-1448,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=2,Casa en Milenio III de 3 recamaras y 150 mts2! RAHH 20-2014,"$2,862,000"
1618362948-1681,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=33,Casa en Venta en EL REFUGIO,"$3,150,000"
1618363072-1918,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=25,"CASA EN VENTA EN EL REFUGIO, 2 PLANTAS, 3 REC., 3.5 BAÑOS, ROOF GARDEN.","$2,500,000"
1618362970-1723,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=32,Estrena Casa de 2 Niveles con Cocina Equipada en El Refugio. Venta,"$2,555,041"
1618363216-2220,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=15,"Casa en Venta en el Refugio Residencial, frente a plaza comercial","$5,235,000"
1618363045-1875,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=27,Casa en Venta a estrenar con Roof Garden en el Refugio,"$5,290,000"
1618363727-4122,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=22,Casa en venta en Juriquilla COLINAS DE JURIQUILLA nueva 3 recamaras,"$3,850,000"
1618362461-850,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Fraccionamiento Jurica Casa en Venta,"$9,100,000"
1618362689-1247,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=9,"Casa Venta Milenio III, 4 Recamaras, amenidades, privada, amplios espacios","$4,985,000"
1618362430-785,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,CASA EN SABINO Col.  Jurica Mcpio. Querétaro Querétaro,"$10,190,306"
1618363429-2959,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=1,Bella Casa en Venta en El mirador,"$2,380,000"
1618363786-4345,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=14,"Casa Nueva en venta en Juriquilla  con estudio y área de bar, con magnifica casa club...","$3,569,000"
1618363057-1889,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=26,"Casa para VENTA, zona premiun del Refugio.","$3,590,000"
1618363617-3677,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=37,"CASA EN VENTA EN CONDESA JURIQUILLA, 3 RECÁMARAS, 3.5 BAÑOS, ESTUDIO, SALA DE TV","$3,650,000"
1618363662-3833,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=31,"Ubicada en lo mejor de Juriquilla amplia y hermosa, casa de 196 mts2! RAHQRO","$3,340,000"
1618362335-622,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=1,"Se Vende Residencia en Cumbres del Lago, Gran Jardín, Doble Altura, Jacuzzi,..","$7,950,000"
1618363563-3476,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=43,Hermosa Casa en Juriquilla con Excelente Seguridad,"$18,500,000"
1618362838-1509,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=39,Casa en venta en el Refugio GGV#21-3303,"$3,400,000"
1618363713-4053,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=24,"RESIDENCIA CON VISTA AL LAGO Y CAMPO DE GOLF, JURIQUILLA, QRO. CMC #20-1454","$17,000,000"
1618363786-4370,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=14,"Casa amueblada o no amueblada en venta, Juriquilla, Querétaro","$2,250,000"
1618363691-3964,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=27,Casa en venta Juriquilla 4 habitaciones JGCC,"$17,000,000"
1618362589-1071,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,"Preciosa Residencia en Jurica con Bungalow Independiente T.1,050 m2, C.890 m2,..","$14,500,000"
1618362213-230,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=14,"Casa en condominio en Venta, en Cumbres del Lago, Querétaro","$3,661,000"
1618363578-3536,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=41,Venta de casa con 3 recamaras y estudio en lomas de juriquilla,"$4,300,000"
1618362948-1694,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=33,SE VENDE HERMOSA CASA EN EL REFUGIO,"$6,500,000"
1618363713-4067,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=24,Casa en Venta Cumbres de Juriquilla Querétaro espacios amplios y con 3 habitaciones C...,"$2,980,000"
1618363555-3446,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=44,Casa en Preventa en Fraccionamiento Residencial en Juriquilla,"$2,150,000"
1618362789-1418,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=3,"VENTA DE BONITA CASA EN QUERÉTARO, MILENIO III  2 PLANTAS, 3 RECÁMARAS, 2 BAÑOS","$2,680,000"
1618363308-2515,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=5,El Refugio - Casa en residencial con seguridad y amenidades,"$1,958,000"
1618363742-4168,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=20,"Juriquilla - Casa en condominio, amenidades, seguridad","$2,790,000"
1618362271-470,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=6,"CASA MODERNA EN VENTA, JURIQUILLA FRAC CUMBRES DEL LAGO, ACABADOS DE LUJO","$5,650,000"
1618362227-286,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=12,Espectacular casa en venta en cumbres del lago AQC,"$4,500,000"
1618362256-393,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=8,Se vende hermosa y amplia casa en cumbres del lago con jardin muy bonito jpc,"$4,200,001"
1618362296-496,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=5,"CASA EN VENTA EN DA VINCI, CUMBRES DEL LAGO QUERETARO","$6,500,000"
1618362412-772,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en Venta. Jurica. FVR,"$6,200,000"
1618363735-4139,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=21,Casas en venta Gran Reserva Preserve Juriquilla Queretaro GPS,"$2,795,000"
1618363793-4377,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=13,VENTA DE CASA EN HACIENDA JURIQUILLA DE 2 PLANTAS 3 RECÁMRAS ROOF GARDEN,"$3,750,000"
1618363348-2702,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=9,Casa en Venta en Condominio en El Mirador,"$2,270,000"
1618362498-913,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000"
1618363000-1781,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=30,"Casa en Venta 3 Recamaras El Refugio, Qro.","$3,200,000"
1618363103-1998,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=23,Casa en venta El Refugio 2 habitaciones YCC,"$2,518,473"
1618362335-608,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=1,21-735 Cumbres de Juriquilla casa en venta con 3 recamaras,"$2,495,000"
1618362789-1416,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=3,"CASA EN VENTA EN MILENIO LUCEPOLIS, 3 REC,, ROOF GARDEN, ALBERCA","$3,350,000"
1618363190-2174,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=17,"CASA EN VENTA, 3 RECAMARAS CON BAÑO PRIVADO C/U CMC #20-2687","$3,200,000"
1618363858-4648,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=4,Casa moderna en Juriquilla de 3 dormitorios y 298 mts2! RAHQRO,"$5,014,140"
1618362675-1207,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=10,Casa en Venta con Roof Garden y Vista a Los Arcos de Querétato SRM 21-1096,"$3,975,000"
1618362184-104,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=18,ESTRENA HERMOSA CASA  440M2 EN CUMBRES DEL LAGO JURIQUILLA,"$6,500,000"
1618363771-4309,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=16,"VENTA CASA, GALA CUMBRES DEL LAGO JURIQUILLA QUERÉTARO/ AV","$3,421,080"
1618362249-366,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=9,Casa amplia en Cumbres del Lago de 425 mts2! RAHQRO 20-801,"$7,950,000"
1618363085-1961,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=24,"CASA NUEVA, EN VENTA, EN EL REFUGIO, MUY AMPLIA 4 RECÁMARAS. OPORTUNIDAD!","$3,100,000"
1618363647-3787,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=33,"Juriquilla - Casa con Palapa, Área de Asadores y Jardín, Para Venta","$8,900,000"
1618363571-3520,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=42,"Casa sola en Venta, en Juriquilla, Querétaro","$6,000,000"
1618363165-2109,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=19,Casa en venta en el Refugio AQC,"$2,380,000"
1618363684-3941,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=28,"Venta casa Juriquilla, Querétaro: Roof Garden, estudio, sala t.v.","$4,200,000"
1618363851-4634,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=5,"Casa en Juriquilla San Isidro, Estancia Amplia, Roof Garden, Estudio o 4ta Rec","$2,500,000"
1618363727-4104,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=22,Casa en Venta en Juriquilla,"$1,935,000"
1618363335-2643,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=1,21115 El Refugio casa a estrenar con 3 recamaras,"$3,190,000"
1618363316-2558,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=4,"PRECIOSA CASA EN EL REFUGIO CON ROOF GARDEN, ESTUDIO, SALA TV, JARDÍN. 3 RECS","$5,000,000"
1618362866-1571,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=37,Casa en venta El Refugio 3 habitaciones JGCC,"$2,250,000"
1618363662-3860,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=31,Casa en venta en Fray Junipero Serra de 4 recamaras cada una con su baño!,"$7,500,000"
1618363259-2358,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=11,"El Refugio, Exclusivas casas para la venta en privada con acabados de lujo. FVR","$4,100,000"
1618363045-1882,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=27,Casa en venta con recámara y baño completo en PB,"$3,280,000"
1618362773-1402,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=4,"Preciosa Casa en Milenio III, C.223 m2, T.203 m2, 3 Recamaras, Jardín..","$3,400,000"
1618363308-2527,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=5,Casa en El Refugio con Roof Garden de 4 recamaras! GOC 20-3373,"$2,700,000"
1618363793-4381,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=13,Venta Casa en San Isidro Juriquilla 3 Recamaras 3 Baños,"$2,184,400"
1618363327-2632,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=2,"Preciosa Casa en El Refugio, 4ta Recamara en PB, 3 Baños Completos, 3 Autos..","$3,080,000"
1618363030-1838,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=28,El Refugio - Casa en venta con diseño contemporaneo,"$2,505,041"
1618363526-3343,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=48,"CASA EN VENTA EN ALTA RICA, JURIQUILLA, MUY AMPLIA","$10,300,000"
1618363837-4568,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=7,Casa de 3 dormitorios con vestidor y baño completo cada uno! JGJ,"$5,700,000"
1618363793-4382,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=13,Venta de casa con amplio jardín y alberca ubicada en Cañada Juriquilla,"$16,000,000"
1618363677-3904,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=29,"Casa en condominio en Venta, en Juriquilla, Querétaro","$5,200,000"
